Site,longitude,latitude,B data max,B 100-year,E data max,E 100-year
SDI33,-96.714856,43.953294,1283.0390266690185,1465.3840196648655,1.1744601713737324,1.2965579753932466
SDJ25,-103.823748,43.45315,1105.4669936073894,1259.4310120960074,0.8446369388825441,0.8931828388042921
SDJ26,-103.105347,43.564262,1107.2860990088382,1296.5729374841294,0.12538781079191139,0.12017433043755188
SDJ27,-102.049753,43.435229,1110.5835544054132,1268.5908950943422,0.32819723672012824,0.34040393176977723
SDJ28,-101.120126,43.534233,1132.3885955904152,1288.9509323400364,0.4881400717372891,0.5573984758831465
SDJ29,-100.458566,43.437351,1123.8086929097024,1288.8304029104538,0.4994691157325403,0.6682806438577034
SDJ31,-98.696039,43.472086,1165.820915576108,1325.855386992468,1.3562831335379555,1.0057754414210602
SDJ32,-97.758951,43.400885,1174.1932427761815,1359.027222950021,1.5607218096525803,1.301304401439208
SDJ33,-96.936448,43.285561,1171.8354412568194,1370.6281413615955,1.1107491512871912,1.2256263234160416
TNT49,-85.550694,36.492945,822.1772947886561,844.0847110369193,0.7515653940122429,0.8343073807820275
TNT50,-84.689093,36.484046,833.1442487205424,905.6857697400188,0.2429046128172154,0.2701932480807271
TNT51,-83.944064,36.33508,854.0281328879411,950.5313560437436,0.26123963896379143,0.2969111615208454
TNT52,-83.168332,36.269676,911.5342815434918,965.3465757649509,0.6602894807561367,0.5873415118488421
TNT53,-82.298692,36.174247,973.1952645401467,959.5218433830748,0.85371210927932,0.7174982185330776
TNU44,-89.562369,36.324246,755.117940449959,729.4768454106414,0.7710248926353659,0.7090241076713149
TNU45,-88.779592,36.211484,751.2786620967336,748.1365805590303,0.8558073386932353,0.8334300232123568
TNU46,-87.979877,36.092132,747.6539132266107,744.0027254854515,0.7289181360562588,0.8729916421560744
TNU47,-87.274337,36.081425,754.7596337170842,752.1561572708514,0.33229648781752275,0.3781178061402467
TNU48,-86.443872,36.020782,758.3602508127163,747.4276023578061,0.5726181876386407,0.6494424108808774
TNU49,-85.705408,35.968902,763.5230062867967,800.4914253455661,0.26989077353955887,0.3146925532125285
TNU50,-84.838511,36.005615,779.0882268491171,858.735650390057,0.29423535974984594,0.32663247087215386
TNU51,-84.046521,35.813651,803.7107550639972,873.4251299068331,0.41412148866176784,0.45321284640111487
TNU52,-83.253513,35.808969,865.3834756540798,872.874264078337,0.3089222902039101,0.3737143361692844
TNV47,-87.490072,35.400615,676.2657158335792,693.6312018959352,0.6382102797487377,0.8045422975405796
TNV48,-86.666576,35.498065,696.3625850557063,727.5283013063948,0.47495910994925755,0.5774789000917476
TNV49,-85.791348,35.365695,691.952994391106,732.8136301170176,0.22457242927024665,0.2504747337791348
TNV50,-85.060102,35.294809,692.6716451340865,752.6731239589544,1.3279871921469237,1.49445724136014
TNV51,-84.397138,35.255394,725.305209488086,736.8104704365438,1.3640071898219892,1.5008783172128344
TTC63,-68.642768,44.586125,1751.3114912326325,2026.783931357248,12.20059322378282,14.0400453967233
TTD61,-70.611361,44.515521,1932.0087697120466,2204.3567855257675,3.3008189271456874,3.9328495513942716
TTF56,-75.595608,44.306987,2090.401256259775,2622.505375958996,0.6115544972925636,0.7582720930864164
TTG45,-85.43952,44.851484,1670.6174882515738,2100.1303157191137,0.5906743313787587,0.4119811742776612
TTH61,-72.060157,42.188227,1770.1990590748971,2000.1433276058622,2.2927718263153727,2.8921416674681177
TTI57,-75.892419,42.386812,1572.461871590373,1992.2079076179402,0.5910985256948509,0.7123137302255289
TTJ58,-75.268095,41.495677,1467.8381182850378,1729.0450890094703,0.2002781765681084,0.22550240960586931
TTL57,-76.741761,40.581388,1227.0982198677784,1536.1976871913994,0.03558361509628728,0.04219919894307077
TTO53,-83.31698,39.53864,1096.6020967711593,1199.1387198920756,1.2053406263042952,1.301773113016074
TTO58,-77.178081,38.558535,1464.7296536584172,1624.8034728723637,1.2016639011073218,1.0747841870971477
TTS54,-81.093877,36.801976,1128.3448372579649,1170.8566715642582,4.620498453505946,3.4825681735660563
TTT55,-80.710834,35.947288,1060.567549675711,1109.2984138930042,3.3471314300815993,1.6262357537288523
TTX52,-83.912443,33.904986,663.663588993907,720.0278467962341,1.5088589959581868,1.5655339501414325
TTY52,-84.392411,33.323997,651.7156911793592,669.9407151026564,1.198957214114815,1.334681276514572
UTM14,-113.27864,41.368446,880.8839110802398,917.3761593963166,0.1123939666417838,0.09158798491127634
UTM15,-112.429725,41.393935,915.5309680434252,939.1959800594085,0.1468965184609673,0.13261365214538295
UTM16,-111.606823,41.45859,947.558668625825,948.3924903033916,0.38435873158065975,0.3439000368030458
UTN13,-114.02558,40.817309,786.8357097932519,897.4527417627448,0.08794861917391962,0.08564825564844905
UTN14,-113.138055,40.783489,824.7201012144649,898.1308697839779,0.0858529044043777,0.06018715199662564
UTN15,-112.549979,40.596863,831.6780082116203,893.0192692546188,0.04739822070876675,0.06079308317136936
UTN16,-111.510607,40.768866,891.4003185271972,915.8836340091927,0.2605004636919346,0.24367233615447043
UTN17,-110.715385,40.937841,934.5368455294322,938.8956725905022,0.5484380458003338,0.5067951831624724
UTN18,-109.865079,40.970692,964.3312579666375,994.9644842823714,0.32376943222621635,0.242644045629393
UTN19,-109.103315,40.900575,983.0600671935263,1069.0260657821598,1.427778946633582,1.121549718616014
UTO13,-114.00997,40.171639,715.0601305124393,875.8411216813786,0.18264578423621053,0.14231246055895874
UTO14,-113.226683,40.033952,741.0008229917177,874.8989658720967,0.38702121114993054,0.329481028189434
UTO15,-112.533033,40.125864,784.6606185923562,907.1635705721899,0.07163960398319484,0.08442757885518046
UTO17,-110.802649,40.361792,882.4153870561445,954.012004173873,0.2219038516430827,0.2074832112528247
UTO18,-109.930562,40.220451,904.2102958915443,991.0229495295562,0.16462775073723115,0.13343805840048906
UTO19,-109.215481,40.233958,932.7647501026586,1007.1938663163828,0.1915354991806799,0.14615065364314755
UTP13,-113.993298,39.512391,649.7981669208893,840.1004058983513,0.2991572162091269,0.32569028491386587
UTP14,-113.281385,39.549262,681.8981503916962,862.2138261952913,0.1003227735135964,0.11377695843780153
UTP15,-112.388179,39.528764,724.6045366475278,865.6182164272367,0.17489141163775027,0.11869774406189104
UTP16,-111.644226,39.474113,752.8135065901048,890.7058950512342,0.4523959579789589,0.318452911480267
UTP17,-110.943616,39.561634,795.6624709495491,934.2445590028215,0.33098663612905505,0.23951901240915818
UTP18,-110.139395,39.723838,847.2418807845387,977.8720051913317,0.2534259341140679,0.16506583961466553
UTP19,-109.257216,39.637901,873.222298809608,928.0908108393965,1.1692990398175005,0.9117958924195227
UTQ13,-114.035881,38.853336,617.3467363898216,755.4743541421605,0.3966769571994345,0.29874892264825226
UTQ14,-113.251979,38.855149,622.6979982400711,802.7960534387728,0.05889715418129544,0.048038660146636714
UTQ15,-112.558199,38.943079,634.1234484889995,870.8588483295982,0.03401249513863431,0.03181894517898076
UTQ16,-111.706046,38.868879,666.7765840057051,896.1116613618927,0.08311385762751301,0.05912744846833626
UTQ17,-110.896235,39.008854,724.5386712353904,909.6674001483954,1.0614014603990265,0.7338679172374134
UTQ18,-110.082271,39.015611,760.4726521009532,881.2265755956677,0.22972162641264432,0.16195234432469144
UTQ19,-109.259134,38.932023,781.5307269470477,889.8513636681582,0.8365039690497441,0.6447220202079545
VAO56,-78.482673,38.865861,1361.0067661855555,1469.786638763852,2.511499926654366,1.39107227097494
VAO57,-77.694452,38.663524,1431.4930097880533,1571.6220496807887,1.3095556085897662,0.9797665229074461
VAP55,-79.574218,38.363382,1343.9174882725763,1429.718026238567,0.5195413603819414,0.3687921631763529
VAP56,-78.771963,38.272183,1416.2241893814094,1488.781049413086,0.5787698828035239,0.356993418400842
VAP57,-78.068716,38.114788,1462.2380020963044,1627.737763732432,3.7250158135090627,2.9130328681147155
VAP58,-77.287624,38.00971,1491.1221466504285,1703.3586250522656,1.0213695961544682,0.8461019563440348
VAP59,-76.524668,37.82158,1471.9676758019264,nan,1.8029003053142354,1.287514839854073
VAP60,-75.729324,37.765776,1427.9132743017528,1558.6220584927005,0.37174461613771365,0.18881380879372678
VAQ55,-79.808136,37.882941,1331.606133094787,1452.6614513283475,0.03446749192573037,0.022721847941282194
VAQ56,-79.189663,37.758295,1382.5531393635406,1443.9193670400393,2.0622274642667673,1.4885127619993226
VAQ57,-78.310911,37.512797,1414.6259211383028,1531.8236048570488,1.7739733326835103,1.0428905360965874
VAQ58,-77.584648,37.376455,1421.820997440019,1599.8377189584264,19.172618206961047,13.885299495243746
VAQ59,-76.888403,37.316664,1408.7534086468045,1406.3188342845249,1.8649655758646617,1.3567568913292423
VAQ60,-75.963179,37.134709,1336.0845858552811,1508.8538085210712,0.4243110851130808,0.1962792563315289
VAR54,-80.921079,37.243516,1186.0750639530245,1248.0064006580105,0.19732371742100438,0.18156091296047172
VAR55,-80.169266,37.320955,1260.959922759378,1346.3098171440458,0.32582050539840474,0.2188054474750058
VAR56,-79.582825,37.09496,1281.3398067320245,1378.7572262503365,4.029536306319392,2.3454556054506113
VAR57,-78.644816,37.005085,1314.948404947972,1458.1912452357908,0.8056307573313848,0.3330102851003567
VAR58,-77.877508,36.770703,1288.4629988360746,nan,2.654595017524423,1.8529920590487152
VAR59,-77.101127,36.824209,1294.571073345325,nan,1.4203416582211046,0.8653789090577337
VAR60,-76.337945,36.580044,1221.5811694519284,1393.086044603657,0.9073348538771737,0.35337401533394924
VAS55,-80.414097,36.623994,1159.6726996737812,1219.4141379847931,0.9409130217341307,0.5694693765017618
VAS56,-79.766294,36.587106,1194.475204286259,1327.359849170664,3.215049173532891,1.9786497052277865
VTD58,-73.342659,44.852976,2150.410276215261,2537.2268545397887,2.713116439466322,3.018037696841091
VTD59,-72.517612,44.84094,2096.3900704489847,2485.3429122523253,6.309285256639894,7.443470974651289
VTE59,-72.928864,44.27147,2081.1019103999683,2508.866561409256,1.2855890956430145,1.5858821379521753
VTF59,-73.235892,43.669287,2014.0611422830286,2368.7607469831664,0.7753226740473558,0.9728933655855422
VTF60,-72.423669,43.455491,1962.0071816795337,2210.566585166015,3.6928564390509666,4.637698407685955
VTG60,-72.619139,42.885868,1847.0273412343856,2089.2034542635556,4.723303164261544,5.3940492351301526
WAA04,-122.711949,48.724407,1626.0526025444542,2024.8200671789416,1.1000708963562398,1.109512744371168
WAA05,-122.118056,48.985785,1677.0009959247639,2078.1155254898495,0.7445386787055901,0.842785935831625
WAA10,-117.597,48.9268,1861.6079297208425,2061.457259635157,2.2068896784303433,3.005377954151769
WAB03,-124.369003,48.032104,1483.5443300808188,2039.1865163924797,0.5713097705475392,0.6699582241206717
WAB04,-123.517973,48.072401,1536.7209524959196,2099.9005313481207,0.9592709774376824,1.1454915324999289
WAB05,-122.040368,48.191512,1602.3833658471542,2048.449783587087,4.0087159487141,4.5879217509632735
WAB06,-121.387116,48.521098,1672.5712462384097,2019.3064458322306,0.8704317521196843,0.8014862267621858
WAB07,-120.263988,48.506696,1723.653225596129,1985.3336568343107,0.31947278531988327,0.3101493373985808
WAB08,-119.43,48.5673,1767.4355058515323,1985.0598229694115,0.9097076948044333,0.9271256669356138
WAB10,-117.329049,48.264234,1861.1602361922987,2113.605242026755,0.052841293343113424,0.07434138052375922
WAC03,-124.192128,47.617449,1431.7800237449785,1991.5963610963938,0.34707941043511065,0.4019427913180529
WAC04,-122.781947,47.862493,1538.6812049370783,2103.7551305708803,1.3935852831296434,1.5269433227230609
WAC05,-121.720949,47.899293,1577.503321011545,2055.3342581335364,1.0123818485111813,1.1506948991657577
WAC06,-120.666119,47.88108,1629.6382015817544,1988.596908612632,0.29694538172982987,0.30413786725214403
WAC07,-119.91197,47.803685,1653.7654425327935,2007.461025570017,0.9346845956608877,0.8423304530865043
WAC08,-119.174052,47.770004,1682.700939795342,1946.3669225180586,0.7670734974144214,0.9647631459543882
WAC09,-118.2,47.8214,1762.2947204858244,2002.4955645846278,1.2571451075533804,1.60107405741604
WAC10,-117.284092,47.811905,1808.44386011263,2102.3943214540686,0.4066534688393763,0.5716014181162264
WAD03,-124.096118,47.174111,1342.6328923898218,1857.966338222246,0.4404352748027661,0.5550745847282565
WAD04,-122.805993,47.0675,1383.696259554852,1973.8218702620866,0.3798715306249279,0.47714629464810543
WAD05,-122.041962,47.264801,1453.15942381822,1929.1820837331516,0.7272197023815233,0.9486823496628896
WAD06,-120.854126,47.316694,1508.171108853071,1870.9656808403008,0.617222351481289,0.6865061376810411
WAD07,-119.935938,47.267367,1538.8762915715702,1859.9676582873726,0.19816659889481686,0.15802900853443635
WAD08,-118.960964,47.201311,1565.4041915001462,1903.2683363405915,0.8309359488530683,0.7401337103826124
WAD09,-118.058068,47.227406,1627.4149581775935,1882.991509989228,1.5572418469346307,1.7909775955389111
WAD10,-117.307881,47.059589,1618.1463226364863,1873.853912529905,1.995253152065484,2.4826769033292724
WAE03,-123.642012,46.552543,1217.4075961369276,1703.0633555716183,0.416073403816918,0.5233656891127968
WAE04,-122.665052,46.537493,1263.4874929885298,1806.5574564506312,0.7401478579978744,0.8486442504475201
WAE05,-121.791,46.5282,1297.2537588228288,1717.8842743504154,0.20201683543852492,0.21814182364949206
WAE06,-120.852065,46.560702,1328.0414677109513,1745.473446959851,0.4061267673187289,0.43422560792194087
WAE07,-119.912047,46.514799,1342.1732415460647,1756.3415371375572,0.6084794779966191,0.6095398524337207
WAE08,-119.121085,46.617194,1408.9939500776418,1775.8768420388406,0.7441363500751318,0.6910501186241724
WAE09,-118.056044,46.475378,1435.0088763835156,1819.9024511913199,0.9124491058176751,0.8332853088321177
WAE10,-117.1429,46.610607,1496.3798655517248,1779.6488717821146,0.43006281606172075,0.550610904183118
WAF04,-122.453056,45.929894,1163.0673849057212,1609.5601903711108,1.5589110904732835,1.6029285965092108
WAF05,-121.465,45.8506,1170.2766984967084,1603.6555255958724,0.3858810470446353,0.5055180761664504
WAF06,-120.644061,45.85131,1209.5141955573629,1586.3385384553721,0.5519593852179335,0.5975778261257749
WAF07,-119.92,45.9519,1261.613716070739,1659.7194361951038,0.2332276987335318,0.2774507863303773
WID39,-90.907574,46.910152,1760.1460366968242,2151.137074624831,0.5040183215658872,0.4843157788855075
WIE38,-91.567621,46.510207,1711.2616431561241,2091.080951810616,0.43338995514923906,0.4148951689474144
WIE39,-90.46435,46.412229,1713.553054458557,2139.3049747010405,1.666411826420672,1.7587397707056578
WIF37,-92.621722,45.914864,1628.5638911031629,1991.6026614860161,1.1491670296861785,1.1009871992418865
WIF38,-91.776039,45.942888,1640.9250866376165,2047.9153062254593,0.5604959693034843,0.5880167427306489
WIF39,-90.735261,45.842041,1642.4947055581492,2075.7989513069574,0.23403132383967432,0.21361264607234287
WIF40,-90.011888,45.850631,1655.9867273372565,2149.0754018513994,0.6171997569523577,0.5872410783120919
WIF41,-88.979081,45.757704,1666.9444539819617,2071.2551167704896,0.6337612911367108,0.8331054537676128
WIF42,-88.036582,45.683546,1683.2990703834655,2142.647861686953,0.09908125308940154,0.10082528128119761
WIG38,-92.049173,45.291408,1548.9711193892028,1935.001566043227,0.5463272871946436,0.6310455122158731
WIG39,-91.260649,45.243932,1553.1136251363866,1951.2916604339832,1.3784213768569662,1.446273226200173
WIG40,-90.065286,45.28504,1580.2310929481935,2040.4323147258892,0.7389533961179665,0.8345237672430751
WIG41,-89.36819,45.110398,1570.524582657363,2034.0331712553887,0.9993402295980386,1.2404859508656787
WIG42,-88.246908,45.046331,1591.4736562620453,2070.2474364684194,1.3801625051138262,1.2406015186744432
WIG43,-87.174073,44.999069,1619.8712392208975,2079.139097490009,1.8460999510258962,1.6891964121819218
WIH38,-92.334345,44.587614,1439.4354094464566,1761.444946038757,0.6041009471319141,0.6006682377727042
WIH39,-91.388214,44.634478,1460.2886328917111,1834.6624616966308,1.7160089609964027,1.9798544598136854
WIH40,-90.536021,44.535074,1460.7239776540594,1862.9318351207435,1.0198904587961777,1.0145476352781073
WIH41,-89.402976,44.426905,1468.5546958516818,1922.0482836877397,2.013395039414068,2.0991177017372156
WIH42,-88.511473,44.462451,1497.2643286308294,1961.679396165301,1.1694454993155579,1.2377843620317326
WIH43,-87.614364,44.465871,1525.1240800127316,1925.5603148739413,1.5007925184696698,1.484404986600896
WII40,-90.613956,43.855541,1356.5178659505202,1758.071989799677,2.6240287152429547,2.5630862669767476
WII41,-89.56995,43.898671,1384.2004536177617,1826.6306271237077,2.0863375337329035,2.0624090365069523
WII42,-88.804767,43.835109,1392.7696721039206,1798.1566192217301,2.296240614018479,2.218453949597216
WII43,-87.738341,43.661426,1393.5453551931184,1839.4631131835308,1.6500504000565468,1.5796395354021042
WIJ40,-90.902047,43.156025,1238.5524537646952,1579.8911338071184,1.625425923898288,1.7280095650382477
WIJ41,-89.825649,43.20495,1265.143634920488,1678.7230573118295,2.0425378561946,2.1808565859364437
WIJ42,-88.880995,43.143679,1274.4321722641037,1680.3185872318163,3.288167220338116,3.4294520507506947
WIJ43,-87.98445,42.885221,1247.8696257405204,1658.9024784318715,0.5344851580258195,0.6812983465498179
WIK41,-90.041322,42.536397,1147.8801278048209,1574.076911325831,1.921105089311438,2.121701575485985
WIK42,-89.27427,42.520415,1157.1782403836635,1538.7004446843207,1.7538540575539123,2.0476928909481984
WVN54,-79.824971,39.613917,1209.2462533918813,1214.9736363912473,0.15922734597570515,0.17497179306317606
WVN56,-78.31922,39.492322,1268.1639891966986,1334.9775051896177,2.712624572655112,1.712548892707889
WVO53,-81.116717,39.217008,1170.0815104850385,1218.4978907160362,0.2050124549937774,0.18203373776590548
WVO54,-80.071169,39.039325,1242.2904328518596,1229.881294276662,0.4405043367882178,0.2800781642334202
WVO55,-79.346076,39.129289,1269.136643047993,1343.641749600142,0.5329038851199657,0.37897913973877717
WVP52,-82.040919,38.728202,1126.1857780042542,1134.1059131972208,0.2974459581365184,0.26527049345809983
WVP53,-81.404472,38.647115,1175.3078949914004,1196.9909388528824,0.2567849097018681,0.19192983136983655
WVP54,-80.448858,38.41553,1259.102663428831,1314.965909188523,0.36443682779947456,0.26890847726693023
WVQ52,-82.318889,38.050566,1099.7357993293242,1149.0879271747838,0.2511734874315491,0.21764939131864064
WVQ53,-81.45403,37.96957,1170.7459027455145,1185.1276489346408,0.6195354038772658,0.46145745042364467
WVQ54,-80.701564,37.903182,1244.435409770439,1260.2725569433685,0.15266884959813862,0.11714201920808891
WVR53,-81.868309,37.391162,1107.8482341813815,1190.676024914405,0.5147861961330977,0.3836866063787103
WYG21,-107.183,44.96555,1261.0550982451748,1358.0035459911542,0.30586292713631685,0.2951866828561829
WYH18,-109.665,44.6759,1181.8885247342355,1324.1828191287593,1.650487303171634,1.5040692927289934
WYH19,-108.865,44.5487,1175.1146892972947,1323.765429156345,0.1968725404937254,0.22715214326434605
WYH20,-108.024,44.4989,1165.2403818991909,1345.6187128781373,0.2516449867467263,0.20734558452895074
WYH21,-106.828,44.4913,1177.2355140557981,1320.9120669262231,0.25413668376572185,0.3068287507793974
WYH22,-106.268626,44.77425,1239.7325884676902,1344.4767696786148,0.242093054717163,0.29551136614125106
WYH23,-105.548945,44.720843,1242.310676918074,1367.099100399154,0.29205120619153996,0.37909396960555897
WYH24,-104.406586,44.758356,1270.1107491205223,1395.4945201689386,1.0703895983655738,0.9505229309618005
WYI17,-110.574,43.921,1162.0600784488217,1236.1633126594718,0.08269175147579239,0.10618548391927596
WYI18,-109.616,43.6924,1157.2410380013873,1195.1658283814506,0.3289988517801263,0.3700315550018086
WYI19,-108.799,43.8936,1163.5149915756224,1254.2247696756833,0.2153476879523091,0.279491230406095
WYI20,-108.148,43.94685,1160.2061711525532,1279.676089540326,0.15502437575016753,0.17269350747727488
WYI21,-107.251,43.9706,1149.7373255508587,1279.7763134316326,1.290560226009887,1.0511373687585865
WYI22,-106.299637,44.013242,1133.3945004037873,1298.139839875223,0.29203499152524964,0.34873823476740473
WYI23,-105.704204,44.093766,1132.057955772497,1280.9627701961165,0.24641595002015704,0.30190418199459224
WYI24,-104.633402,44.146784,1166.689737414199,1302.01441059706,0.31832054590676234,0.34717588405472943
WYJ17,-110.64,43.2694,1126.706008427244,1165.0835148140593,0.2007999794447194,0.24676011641087076
WYJ18,-109.955,43.3027,1136.2576695420087,1185.5737457577852,2.35684546355111,2.928366305429524
WYJ19,-108.89,43.2326,1139.430810234314,1157.380950162083,0.24952787060355472,0.25966689835917145
WYJ20,-108.086,43.309,1142.261465445916,1231.8869218055308,0.12700940321338572,0.11912569424031094
WYJ21,-107.228,43.2965,1135.95731688122,1289.5989751140758,2.356997806965658,1.8976312499867296
WYJ22,-106.609595,43.339128,1129.564829557,1282.8020891456426,0.7609427457645949,0.6585323926544995
WYJ23,-105.625944,43.415405,1113.7845529651033,1270.5440439132706,0.23794006347782906,0.23831789593222633
WYJ24,-104.762814,43.555172,1096.9640744959806,1268.1123453063442,0.19073028476376028,0.20416278504083535
WYK17,-110.501,42.7674,1092.7320050132666,1086.0501369925112,0.43790022784591537,0.457345820643688
WYK18,-109.651,42.6959,1101.9153910436637,1090.5565625356116,0.11652169993639457,0.12072413000232074
WYK19,-108.723,42.7201,1114.3454531453447,1124.4545985956738,0.2825661422399199,0.30028337098901303
WYK20,-108.034,42.6972,1117.762556233085,1184.9995650760566,2.1454608079803825,1.624848174386945
WYK21,-107.136,42.6767,1117.2399986308712,1194.4160327965765,0.4898547879625444,0.37254189427683676
WYK22,-106.503533,42.704986,1114.3012071703658,1255.7096131323538,0.8350561705746908,0.7114045806486273
WYK23,-105.755657,42.779781,1107.7128362420617,1203.641131530586,0.3369159259686951,0.29681225013864243
WYK24,-104.745456,42.850884,1108.8477818381089,1221.9498484345938,0.8332373221041174,0.8183963161542559
WYL17,-110.548,42.1373,1042.7638927905703,1020.8018073079402,0.051549945096847086,0.056877377364999246
WYL18,-109.6675,42.14665,1063.9203492923602,1071.9601468832063,0.1425715349446647,0.13599050530275988
WYL19,-108.874,42.1353,1078.2922674037825,1095.5803591730476,0.21045481547468417,0.17815827835712175
WYL20,-107.975,42.1121,1088.9475118187252,1084.0397404697576,0.22056660705469378,0.20304043324125387
WYL21,-107.188,42.07785,1092.8635552129442,1110.795986602084,0.6402786677269726,0.5853929388733555
WYL22,-106.580276,42.2152,1098.805002919625,1141.454397559828,4.705133543981193,3.458332596164812
WYL23,-105.623646,42.229128,1098.740230098906,1158.408088529002,1.8373042199496372,1.7356654898579582
WYL24,-104.750605,42.32194,1112.7448847408687,1160.361739733647,1.1997561006433182,1.0458500585742088
WYM17,-110.701865,41.487591,976.0300569130414,954.2859510657025,0.1530434954625162,0.14469553901470944
WYM18,-109.803032,41.50273,1003.579390649843,1023.8230439968949,0.21951742996881982,0.18026562084701414
WYM19,-109.060299,41.537513,1027.3936720936686,1050.5847571166698,0.5890195067944044,0.47730437070817966
WYM20,-108.203154,41.478503,1040.15318975346,1046.19825006225,0.22242287860833743,0.19256111649229693
WYM21,-107.419635,41.442741,1058.6954926310252,1025.8690064768161,0.5621729752559952,0.4610677748288603
WYM22,-106.557096,41.451249,1077.3516134232764,1080.998963492757,0.0613194453638928,0.047605594748430374
WYM23,-105.663463,41.597574,1086.8694106668665,1079.567444333725,0.12887547904432042,0.11401200506693893
WYM24,-105.075226,41.54591,1095.7346690471966,1112.4333212486065,0.27164808688730285,0.24963944745097733
WYM25,-104.228141,41.599633,1108.9593657339988,1131.6268530116254,0.23814994619107901,0.23347094318259584
WYYS1,-110.638,44.7185,1184.7238005447055,1336.9213148765818,0.09044108956300889,0.08806930562513644
WYYS2,-110.577,44.39635,1177.7454920483258,1278.417554606513,0.31832734612208996,0.2769958758695743
WYYS3,-110.315,44.5607,1181.7689903099647,1305.3401386448002,0.15327445619742328,0.1459714312327517
FL001,-83.485471,29.720356,626.4851869428097,786.2451460285869,0.15431861316855108,0.1448906767564257
FL002,-82.691633,29.749574,626.6499764203944,799.018864071943,0.2892723175172047,0.24392880836342842
FL003,-82.017035,29.671033,622.9737959178098,759.3650848234142,1.1147318671306594,0.9858720901258737
FL004,-81.268185,29.721571,632.4422928384804,nan,0.23836104046047543,0.1778980133038251
FL006,-81.99487,29.119425,611.5166262070312,804.9736341599587,0.4632190914344226,0.45496069586992743
FL007,-81.179372,29.217697,630.8079177969232,799.3685686037795,0.2023508323815974,0.17608340789363713
FL008,-82.598177,28.562269,603.9077834757197,786.621914838384,0.09802319674218386,0.09882143968145948
FL009,-81.636028,28.721137,614.5131262668091,771.1213281121704,0.2896179294690345,0.28162541121818174
FL010,-80.979226,28.620185,629.9731359177564,789.955113722138,0.13997305575626315,0.11968683025440856
FL011,-80.814172,27.837137,624.3323097717652,774.6588424097955,0.156632289509329,0.15218814245935536
FL012,-81.453042,27.786722,611.0157677609942,nan,0.15889433218862445,0.16796071680888167
FL013,-82.119437,27.779498,593.8150070651628,819.1520754309224,0.14670236675480286,0.14820835155408718
FL014,-82.290182,27.189183,584.3253154338363,808.5255489835739,0.08791032513432027,0.09497415944370177
FL015,-81.406518,27.217027,605.7751954058826,815.2200826627006,0.09275496889143002,0.10401541300093509
FL016,-80.386,27.064,620.3809300925828,805.5949469507029,0.134604275737491,0.1013484180041934
FL017,-82.060823,26.740328,585.3483111759459,811.0035008732317,0.06818806513649828,0.06902974712250995
FL018,-81.369018,26.623098,598.5851074147623,805.6597304102733,0.05718866524473106,0.06401636910427783
FL020,-81.60475,26.11574,586.4060733650183,790.530146892778,0.08473823108245776,0.07980268566726506
FL021,-80.698,26.32,604.7264709319583,776.9961163629695,0.10092208582670138,0.07726285853723631
FL022,-80.568892,25.430755,591.2235275487516,735.074540166153,0.09943494303210752,0.10342922249190173
